id,title,summary
200535995, Employee Is Struck By Falling Wood Posts And Later Dies , On August 12  2013  Employee #1 and a coworker were unloading a drop deck  semi-trailer. The semi-trailer was packed with used highway guard posts and  sitting in the main storage yard. The coworker was operating a skid loader  equipped with lift forks. Employee #1 was acting as a spotter since the  coworker could not see over the edge of the trailer. The posts were laid on 2  in. by 4 ft. spacers to provide room for the forks. The posts were placed as  bundles  but were not secured as a group. The posts were secured to the  trailer with chains during transport. Employee #1 was standing on the north  side of the upper deck platform. The skid loader came in from the south side  to remove the last bundle. As the coworker turned with the load and dropped  the forks  he noticed a flash of green (Employee #1's clothing was green). He  turned to check for Employee #1  but did not see him. The driver stopped the  truck  got out and ran around the trailer. He found the Employee #1 lying face  down on the ground and trying to raise himself up with his arms. Employee #1  suffered numerous injuries about the head. The posts were unsecured posts and  toppled over each other  before striking Employee #1 when they were lifted  with the skid loader. Employee #1 was transported to a medical center. At the  hospital  he underwent medical procedures  but died at approximately 6:30 pm  the next day due to the severity of his injuries.                               
201079548, Employee Crushes Toe By Skid Steer Bucket And Is Amputated , At approximately 2:40 p.m. on April 25  2013  Employee #1 was a spotter for a  Komatsu SK-18 skid steer bobcat loader. He worked for a company involved in  water  sewer  pipeline and communications construction. The bobcat loader was  used to fill an excavation site that was 21 ft in length and parallel to the  street curb as well as 7 ft in width and 18 in. in depth. While spotting  during the offloading operation  the skid steer bucket came down on his left  toes. The impact of the bucket amputated his toe. Employee #1 was transported  to a medical center  where he received treatment and underwent surgery. After  undergoing the medical procedures  he was hospitalized for postoperative care.  An investigation of the incident revealed that Employee #1 had not received  training related to his job duties of pipe installation  excavation and  working with heavy machinery.                                                   
202543823, Employee Fractures Foot When Struck By Broken Concrete , At 10:30 a.m. on February 16  2012  an operator was operating a small bob-cat  to break concrete slab of the parking lot and to lift concrete slab with a  breaker exposing rebars so an employee could cut them with a 6 feet wand  torch. While the bobcat lifted a 7 feet by 12 feet concrete slab  a small  piece of concrete broke off at the corner  flew up in the air and landed on  the employee's right foot. The employee was standing about 6 feet away from  the bobcat. The employee was taken to the hospital and was hospitalized for  four days. The employee suffered a compound fracture to his right foot. The  accident was reported at 3:56 p.m. by the employer.                             
202543187, Employee Is Injured In Front Loader Rollover , At approximately 10:37 a.m. on October 11  2011  Employee #1 was operating a  bobcat front loader on a work site that featured a steep hill. The front  loader rolled down the hill approximately 35 feet  and Employee #1 suffered  multiple serious injuries  including several broken ribs. The accident was  reported to DOSH by the Los Angeles City Rescue Crew on the day of the  accident. Cal/OSHA has determined that the accident was caused by steep site  conditions. The following regulatory and general citations are being issued to  this employer: 341(c)(1)(A)No excavation (project) permit for face cut > 5  feet. 1509(c) No Code of Safe Practices posted at the site. 1512(b) No first  aid trained individual on site in case of emergencies. 3395(f)(3) No HIPP  available upon request.                                                         
201925559, Employee Is Killed When Run Over By Front End Loader , On September 8  2011 Employer # 1 was working on a drainage inlet for highway  332 in Lake Jackson  Texas. Employee #1 was killed when a park front end  loader rolled forward and struck him  also injured Employee # 2.                
202521530, Pipe Being Loaded Onto Truck Falls And Injures Worker , On June 26  2011  Employee #1  a 60-year-old male with Preston Pipelines Inc.   was loading a 1 500 pound pipe on to a flatbed truck. While pulling it from  the front end loader  the pipe rolled and was not stopped by the two-by-four  lumber placed in the middle of the truck bed. The pipe knocked Employee #1 to  the ground and rolled on top of Employee #1's right side. Employee #1 suffered  unspecified fracture injuries to both legs in the event  which required  surgery.                                                                        
200053940, Employee Is Injured In Accident Involving Front End Loader , At approximately 9:00 a.m. on May 18  2011  the Employer #1 arrived on the  work site where the company was contracted by the land owner to crush concrete  blocks into gravel. Employee #1  who was the only employee in the company  outside of Employer #1  was on site welding on a sifter screen near the gravel  crusher. Employer #1 and Employee #1 discussed the day's tasks to be  completed  and Employer #1 then began operating a backhoe on the far side of  the site. At approximately 10:30 a.m.  Employer #1 observed Employee #1 pull a  Cat 966 front end loader into position  approximately 50 yards from Employer  #1's work position. Employee #1's final work position was located outside of  Employer #1's sight line  behind a 25-foot gravel pile. A few minutes after  Employee #1 pulled the front end loader into position  the employer observed  Employee #1 carrying a sledgehammer. Approximately 5 minutes later  Employer  #1 was interrupted by some employees of the land owner calling for him to stop  work. He immediately shut the backhoe down and walked over to the area near  the front end loader where he found Employee #1 lying face down  with his arms  by his side. Employee #1 was also experiencing labored breathing. Employer #1  called emergency services and informed them of the emergency. Employer #1 then  rolled Employee #1 over to ascertain his condition. Employee #1 was laboring  to breathe and could not talk. When he was asked where he was hurting   Employee #1 pointed to his lower left side. Approximately 10 minutes after the  call to emergency services was placed  paramedics and other emergency  personnel arrived. Employee #1 was treated and within a few minutes the  paramedics braced Employee #1's neck and back and placed him on a gurney and  loaded him up for transport to the hospital. Employee #1 was taken to Lincoln  General West hospital  where he underwent treatment. The full extent of  Employee #1's injuries were not known  but it is possible that Employee #1 may  have suffered some internal injuries  and definitely had scrapes to his chest.  Interviews with Employer #1 and observation of the site indicated that most  likely Employee #1 was using a sledgehammer to pound on a retaining pin from  the dog bone on the bucket to the actuating arm of the front end loader. Due  to the fact that Employee #1 was working alone at the time of the accident   the exact nature of the accident is unknown.                                    
201523958, Employee Is Injured In Fall From Ladder , On January 19  2012  Custom Carpenter's employees were attempting to raise a  rigid LAM header from the ground level on the north side of the detached  garage up to the second floor level of the garage. The header measured 1.75  inches thick  14 inches wide  and 35 foot 5.375 inches long. Custom Carpenters  had two workers up on the second floor level and two employees on the ground  along with one employee on a Louisville 24 foot long extension ladder. A  ladder was placed 15 feet from the northeast corner of the garage and was  secured in place by two nails installed into the top plate of the first floor  wall. The workers were attempting to raise the header from the northeast  corner of the garage in a southwesterly direction in order to eventually  install the header along the north side of the garage spanning the long side  of the garage. The header was used to support the roof rafters and roofing  materials for the garage. While attempting to raise the header  the two  workers that were holding the header lost their grip while attempting to hoist  the head up to the second level. The header  while falling back to the ground   struck Employee #1 who was on the ladder  causing him  to fall backwards off  the ladder and landing on the frozen ground. Employee #1 sustained serious  injury and was transported by Madison Ambulance to Yale- New Haven Hospital.    
202088498, Employee Killed In Fall From Icy Roof , At approximately 8:46 a.m. on January 14  2008  Employee #1  of Boger Quality  Builders  Inc.  was installing a roof vent near the peak of the southwest  corner of the 8-in-12 pitched roof of a two-story structure. Two coworkers  were working on the north side of the roof  and one of them walked over to see  if Employee #1 needed materials or assistance. He found Employee #1 on the  ground  unresponsive but breathing. Emergency services was summoned  but  Employee #1 died of injuries sustained in the 28 ft fall. The workers were  using no form of fall protection  and ice and snow were on the roof were  contributing factors.                                                           
202488128, Employee Injured In Jump Down Roadbank To Avoid Truck , On January 8  2008  Employee #1 was working in snowy conditions on a mountain  highway. He was preparing to place a cautionary flare when he had to jump down  the roadbank to avoid being hit by a sliding truck. Employee #1 suffered a  strained back and possible hip injuries. On May 19  2008  he underwent surgery  related to the injuries sustained in the accident.                              
201508249, Employee Injured In Fall From Roof After Slipping On Ice , On December 20  2007  Employee #1  a telecom technician  was on top of a 19 ft  10 in. high metal roof of a multi-purpose building for a church. He was  preparing for a crew to upgrade two existing cell phone communication towers  on the roof. The sloped roof had a pitch greater than 4-in-12. The roof was  also wet from rain the night before and had some icy areas. Employee #1 was  looking for the hatch opening and he had turned back to climb down from the  roof when he slipped on a patch of ice and fell to the concrete porch.  Employee #1 sustained a fractured right elbow  chipped vertebrae  and  lacerations to his scalp. He was transported to Eden Medical Center  where he  was admitted for treatment. Employee #1 did not have any fall arrest   restraints or positioning belts while on the roof  and there were no safety  lines or cables for rigging.                                                    
200612760, Employee Injured In Fall When Ramps Move During Off Loading , On December 7  2007  Employee #1 was unloading a Direct Push machine  model  54DT  from the 39 in. tall back tailgate of a box truck. he had set up two 11  ft 10 in  long by 16 in. wide shop-made aluminum ramps. The ramps were set up  on snow and ice  at an angle of approximately 74 degrees. Employee #1 was  about one-quarter of the way down the ramps when the right ramp moved out from  under the machine. The machine fell off of the ramps  landing on its right  side and throwing Employee #1 to the ground. He sustained back and neck  injuries but did not require hospitalization.                                   
202506325, Employee Injured In Fall From Roof After Slipping On Ice , In the early morning of November 20  2007  Employee #1  a framer  was putting  sheathing on the second story of a new addition being constructed over an  existing garage. He slipped on a patch of ice and fell 16 ft  landing on a  concrete walkway. Employee #1 suffered fractures to his wrist  elbow  and  nose  and broke both his front teeth.                                           
201371259, Employee Killed In Fall From Roof After Slipping On Frost , On October 29  2007  Employee #1 and two coworkers were off-loading bundles of  shingles from the forks of an industrial truck onto the roof of a newly  constructed townhouse. The roof pitch was approximately 8-in-12  and they were  placing the bundles laterally across the ridge of the roof. Employee #1 was  carrying a bundle to the center area when he stepped on a piece of tar paper  that was covered with frost. He slipped and slid down the roof  coming off the  eave's edge near the middle rear area of the building  and falling  approximately 25 ft to the ground. Employee #1 was transported to the Pocono  Medical Center  where he was pronounced dead by the Monroe County Coroner's  office.                                                                         
202365631, Employee Dies From Drowning , On February 27  2006  Employee #1  an employee of Hittco Builders  for some  reason  ventured on to a frozen lake to save a homeowner's dog. The ice broke   and Employee #1 fell through. Employee #1 drowned. Upon further investigation   it was determined Employee #1 was under water for approximately one hour  before recovery.                                                                
201522604, Employee Injured In Fall From Icy Roof , On November 17  2005  Employee #1 had used a red fiberglass extension ladder  to access the main roof of a building. In preparation for installing windows  between the main roof and the secondary canopy roofs  he walked along the eave  toward a wooden vertical column to tie off his lifeline. Thin ice had built up  on the roof  and Employee #1 began to slide down the roof. The slide guard  near the column caught him  but it could not resist the force of the impact.  Employee #1 slid along the guard and then fell to the ground. He sustained  injuries that required hospitalization.                                         
200542124, Employee Is Killed In Fuel Tank Explosion , On June 6  2011  Employee # 1 was hired to do welding repairs on the diesel  fuel tank of a Caterpillar D10-R bulldozer. He was performing grinding and arc  welding on the diesel fuel tank when an explosion occurred  he was burned.  Employee # 1 was killed.                                                        
201065299, Employee Burned When Tractor Engine Ignites , On July 30  2002  Employee #1 was driving a water-pull at a new residential  development. Heavy equipment was being widely used to construct roads and  concrete pads at the site. The water- pull was a combination 1969 Caterpillar  651 tractor  Serial Number 33G272  and a water tank truck  used to wet the  soil for proper compaction during pad construction. Employee #1 was in the cab  of the Caterpillar and was driving up a short slope when a fire started in the  engine of the water-pull. The flames surged out from the engine and ignited  Employee #1  who unbuckled his seat belt and threw himself to the ground.  Employee #1 sustained third-degree burns over 25 percent to 35 percent of his  body and was flown by helicopter to the hospital for treatment. Employee #1  was hospitalized. Coworkers had been operating heavy machinery in the  vicinity  but none of them saw the accident directly because of the sloping  ground. Subsequent investigation determined that a loose fuel connection was  the apparent source of fuel for the fire.                                       
200920825, Employee Is Burned In Boiler Explosion  Later Dies , On July 24  2002  Employee #1 was trying to start the #2 boiler when a  coworker put a jumper on an atomizer in an attempt to energize the circuit.  The main fuel switch was controlled by this circuit. When it energized  fuel  was fed into the boiler. The fuel ignited and the boiler exploded. Employee #1  sustained burns over 80 percent of his body. He was transported to a hospital   where he died several days later.                                               
200052405, Employee Is Injured When Struck By Excavation Wall ," On November 15  2004  Employee #1 was working in an unprotected trench  approximately 6-ft deep underneath a fuel tank with gravel. The supervisor had  noticed the trench wall starting to give way and told Employee #1 to get out  of the trench. Employee #1 asked  ""Why?"" and before the supervisor could  respond the excavation walls struck Employee #1 pinning him against the fuel  tank. Employee #1 was buried waist deep. Employee #1 sustained a broken pelvis  and was taken to the hospital for treatment.                                    "
170838346, Two Employee'S Injured When Pinned Between Backhoe And Truck , At approximately 10:45 a.m. on June 24  2004  Employee #1 and Employee #2 were  operating a field fuel and lube truck and were setting up to service a  Caterpillar 416D backhoe Number BH3  which had pulled up approximately 10 feet  behind the lube truck. The backhoe curled the bucket under the truck and  lowered the bucket to the pavement to allow the fittings to be greased.  Employee #1 and Employee #2 got between the backhoe and the truck to pull out  the fuel and grease hoses. The Backhoe operator spun around in the seat to  lower and extend the backhoe boom for greasing. The operator increased the  throttle above the idle without taking the machine out of gear. The backhoe  jumped forward and pinned Employee #1 and Employee #2 between backhoe bucket  and truck bumper. Employee #1 sustained a fractured left femur and the leg  muscles of Employee #2 were smashed and lacerated. Both employees were  hospitalized.                                                                   
200900959, Employee Killed When Struck By Fuel Truck , On September 24  2001  Employee #1  a grading superintendent of Everett Dykes  Grassing Company  Inc. was crossing a roadway to prepare for the delivery of  pipe. As the Employee #1 entered the roadway  he began speaking to another  employee walking along the side of the road. Before a verbal warning could be  conveyed  Employee #1 was struck by an oncoming fuel truck. Employee #1 died  from the injuries he sustained. Employee #1 was not wearing a reflective vest.  
200022432, Employee Injured When Struck By Fuel Truck , Employee #1 was working as a laborer operating a jack hammer to break up the  concrete road surface when he was struck by a fuel truck. While the driver was  spooling his fuel hose  Employee #1 moved in front of the truck. As the driver  entered the cab and proceeded to pull forward  Employee #1 was standing in a  blind spot at the front of the truck and not seen by the driver. When the  driver checked his passenger side mirror  he observed something laying in the  roadway immediately behind the truck at which time he stopped. Upon investing  the matter  the driver determined that he had hit the jack hammer operator. It  was determined that Employee #1 was working between the truck and live traffic  lane which had been diverted to the shoulder to facilitate the lane closures  required by the employer. He died of his injuries.                              
202086575, Three Employees Suffer Carbon Monoxide Poisoning , On November 11  2003  three employees were using a gasoline powered trowel to  finish a concrete floor in a basement of a residential building. Due to the  exhaust from the trowel  all three men suffered from carbon monoxide  poisoning. They were hospitalized and treated.                                  
200632412, Employee Dies From Injuries Received In Fall , At approximately 8:24 p.m. on October 17  2011  Employee #1 was working as a  laborer for a construction contractor. The contracting company was setting up  airlines for jack hammers to be used for descaling buildup on the furnace  walls for the scaffolding crew working approximately 15 feet to the left of  the transition silo opening. Employee #1 was carrying a coil of air hose and  climbed up to the top platform of the silo. Employee #1 leaned over into the  transition silo opening  lost his balance and fell 35 feet from the top of the  structure to the bottom of the silo. Employee #1 suffered multiple broken  bones and head injuries. Emergency services were called  and Employee #1 was  transported to Ruby Memorial Medical Center in Morgantown  WV. Employee #1 was  admitted for treatment and died as a result of his injuries one day later.      
200090611, Employee Killed When Mobile Gantry Crane Overturns , On July 25  2007  Employee #1 was disassembling a Spanco T-series three-way  adjustable mobile gantry. He hooked a chain fall and a come-along on opposite  ends of the A-frame sections of the gantry. He then tightened the two devices   which pulled the bottom and the top of the gantry toward one another. Employee  #1 then pulled the adjusting pins from the legs of the gantry  which caused  the gantry legs on one end to compress into each other. The gantry fell over   striking Employee #1 as tried to flee the collapsing structure. He was crushed  and killed.                                                                     
202544987, Employee Suffers Serious Burns In Gas Fire , At approximately 12:05 p.m. on January 18  2013  an incident occurred on the  playground at an outdoor fire pit when Employee #1 was in the process of  installing a gas valve regulator and a timer to the newly installed fire pit.  Employee #1 sustained second and third degree burn to face and arms when a gas  fire occurred while he was disconnecting a gas line to the energized thermal  couple and hot wire ignition system. Employee #1 was taken to a local area  hospital  and remained there for several days.                                  
201123445, Employee Burned From Flash Fire Of Natural Gas Stove ," At approximately 7:30 a.m. on July 23  2001  Employee #1 was installing a  gas-fired ""wok"" in a food market. He had not isolated the gas line  which he  had disconnected  resulting in a gas leak that ignited and burned his face. He  was hospitalized overnight to receive medical care for the burns sustained in  the flash fire.                                                                 "
201077609, Employee Is Burned When Leaked Gas Ignites , At 9:30 a.m. on December 12  2011  Employee #1  an employee of Pacific Rim  Mechanical Contractor Inc.  was installing a gas valve. A leak of propane gas  from another source ignited and burned the face and arms of Employee #1.  Employee #1 was hospitalized.                                                   
200556504, Two Employees Are Killed By Toxic Gasses In Confined Space , On May 22  2011  Employees #1 and #2 were working for Performance Contractors   Inc. (PCI) on two new never-used confined space reactors. The PCI crew was  preparing the reactors for service and the work was scheduled to be completed  the day before  on May 21  2011. The crew working on the reactors was doing so  with a confined space permit. The confined space permit utilized by the PCI  crew for the uncompleted reactor was returned  however the permit was not  filled out properly. It did not indicate that the reactor would require  further work on following day  and it did not indicate that employees would be  entering the confined space the following day. On the morning of May 22  2011   the PCI crew returned to work and was working primarily on a different  reactor. Employee #1  one of the PCI crew supervisors  realized that he needed  a specific allen wrench to perform work  which had been left inside the  confined space reactor that had been serviced but not completed the day  before. Employee #1 returned to the reactor and an attendant went with him.  Employee #1 did not meter the atmosphere  nor did he verify that it had been  metered. Employee #1 entered the confined space  obtained the wrench  and  handed it to the attendant. Employee #1 became weakened and fell down the  entry ladder into the reactor. Employee #1 was killed. Employee #1 was  carrying the radio  and the attendant did not have a radio with him  so he  began to shout for help. After several minutes  two insulators approached the  attendant. The insulators radioed to a different host employer's operations  crew in a different unit  who alerted the host employer's operations crew in  the unit where the incident was occurring. Employee #2  a host employer  operator  responded. Employee #2 entered the confined space to aid Employee  #1. Employee #2 passed out and was killed. Additional operations crew  responded with self-contained breathing apparatus (SCBA) but they had trouble  entering the manway due to the limited span of the manway which would not  allow the passage of a responder with air bottles on their back. The  responders had to enter the space and have the air bottle handed down. The  crew could not lift the dead employees up through the upper manway and had to  open a bottom manway which dumped the catalyst out of the reactor along with  Employee #2. Employee #1 was lowered down through the bottom manway.            
14414882, Carbon Monoxide Poisoning , ON SEPTEMBER 13  1984  EMPLOYEES #1-5 WERE WELDING A CEMENT SLICK LINE IN A  TUNNEL. THEY WERE USING A GASOLINE POWERED  PORTABLE WELDER. ALL FIVE  EMPLOYEES WERE HOSPITALIZED FOR CARBON MONOXIDE POISONING. THE AIR FLOW WAS  INSUFFICIENT. AIR QUALITY WAS NOT MONITORED. THERE WAS NO EMERGENCY EQUIPMENT  ON HAND  AND NO EMERGENCY PROCEDURES ESTABLISHED. A CHECK-IN/CHECK-OUT SYSTEM  WAS NOT USED.                                                                   
14393979, Employee Fell From Communication Tower While Fighting Fire , EMPLOYEE #1  AGE 20  WAS 110 FEET ABOVE THE GROUND WORKING ON A RADIO ANTENNA.  WHILE THERE  HIS GASOLINE WELDER (D.C.) CAUGHT FIRE. IN HIS ATTEMPT TO  EXTINGUISH THE BLAZE  EMPLOYEE #1 DISCONNECTED HIS SAFETY BELT. WHILE FIGHTING  THE FIRE  HE FELL 110 FEET TO HIS DEATH.                                        
201923554, Employee Dies From Exposure To Phenol , On June 18  2005  Employee #1 finished connecting a new catalyst container and  operations turned the system back on. A gasket blew out of the line and a mist  of phenol was discharged into the air. Employee #1 was exposed to phenol.  Employee #1 lost consciousness and died.                                        
201114386, Employee Injured To Face When Cap Blows Off , At 10:30 a.m. on May 14  2002  Employee #1  a foreman  and his assistant were  removing a cap on a chilled water supply line located on the P1 Level   underground parking garage of a four-story building under construction. The  equipment had the following identification: 8-in. Victolic line with a cap.  The capping system was composed of a hub  rubber gasket  and metal cap. It was  planned to have two caps removed to extend two lines; one for the chill water  return line and one for the chilled water supply. Employee #1 believed there  was water in the two lines  so he turned both of the valves off. While  standing on a ladder  Employee #1 loosened the bolts on the hub  which held  the rubber gasket and metal cap. He was going to move down the ladder so he  would not get wet but before he had a chance to move  the cap blew out of the  collar  hitting him in the arm and face. Employee #1 sustained a fractured eye  orbit and cheek bone with laceration. He was transported by his coworker to  St. Joseph's Hospital in Burbank  California and was hospitalized for four  days.                                                                           
200771426, Employee Injured When Caught Between Truck And Concrete Pipe , Employee #1 was applying a rubber gasket to a 36-inch concrete pipe when a  10-wheel Autocar truck backed into him. Employee #1 was caught between the  truck and the pipe and suffered fractures and internal injuries.                
202313011, Employee Burned By Hot Asphalt When Kettle Gasket Fails , On June 27  2001  Employee #1 and two coworkers were removing  cleaning   preparing  and sealing with hot asphalt the skylights at a shopping center.  Employee #1 was on the ground attending the recirculation valve on a kettle of  hot asphalt and a 20 ft long pipe that was to deliver the hot asphalt to the  roof. He was also assigned to keep pedestrians away from the setup. After the  kettle was ignited and the thermostat set between 450 and 500 degrees F  a  coworker on the roof pulled on a rope attached to the recirculation valve  lever to start the hot asphalt pumping through the pipe. Employee #1 was  standing approximately 24 in. to 36 in. from the kettle when the gasket failed  on the recirculation valve and he was sprayed by hot asphalt. He sustained  burns  for which he was hospitalized.                                           
202654927, Employee Is Struck By Vehicle And Killed , On November 2  2013  Employee #1 with Statewide Traffic Safety & Signs  Inc.   was working  with a coworker  removing and storing roadwork warning signs in  their work truck. All high intensity strobes and flashers were on and  functional  as required by the California Highway Patrol. The truck was parked  approximately 20 ft away from the fog line. A passenger vehicle veered off of  the freeway and crushed Employee #1 between the front bumper of the passenger  vehicle and the rear bumper of the work truck. Employee #1 was pronounced dead  at the scene.                                                                   
200514537, Employee Killed When Struck By Telephone Pole , On October 2  2007  Employee #1 was deframing a telephone pole when it fell  from the pole gin and struck him on the head. Employee #1 was killed.           
200271427, Employee Is Killed In Fall From Tower ," On June 6  2005  Employee #1 was with a crew dismantling an unused microwave  tower. The workers had just ""jumped"" the gin pole and were preparing to remove  a ""K"" section from the south face of the tower. Employee #1 was climbing the  gin pole to attach a sling to the ""K"" section when the gin pole began sliding  down the tower face. It was abruptly stopped by the load line ball  causing  Employee #1 to fall approximately 120 feet to the ground. He was killed.        "
306018888, Fall From Tower Injures Employee , Employee #1 was working erecting a communications tower fell 240 ft when the  cable holding a Gin Pole broke and the pole fell. Employee #1 was attached to  the Gin Pole and fell with the Gin Pole until it impacted the ground. The body  harness and lanyard Employee #1 was wearing broke from the impact and he fell  the remaining 30 feet to the ground level. Employee #1 suffered fractures and  was hospitalized.                                                               
202317434, Employee Killed In Fall From Tower ," Employee #1 and other employees were upgrading the antenna system on a  300-foot tower used by Cingular for cell phone service. There were three  whip-type antennas on top of the tower that were being replaced by 12 new  directional antennas. After the new antennas were installed  a ""gin pole"" (a  48-foot long section) was being lowered to the ground in the center of the  tower. Employee #1 and another employee were riding on the ""gin pole"" (one at  the top and one at the bottom). While the ""gin pole"" was being lowered to the  ground  Employee #1  riding on the bottom  fell about 40 feet to the ground  and was killed.                                                                 "
200641751, Employee Killed In Fall From Communication Tower , Employee #1 along with his foreman was in the process of landing a piece of  tower structure to be added to the top of this communications tower  standing  approximately 200 to 300 feet above ground level. While the two men were in  the process of moving the section into position to be bolted into place  the  hoist operator set the dogs on the hoist to hold the load in place while he  dealt with a distraction that had just come up. Just after the hoist dogs had  been set  and as the hoist operator was dealing with the distraction  the  hoist line slipped. The hoist operator was close enough to the hoist to apply  the hoist brake  thereby catching the structure before it fell to the ground.  The sudden impact of the load on the hoist line caused the gin pole attachment  mounted on the side tower near the top of the structure to break lose from the  tower  while at the same time the tower section on the end of the hoist line  swung into the side of the tower  causing the tower to tremble. At this time   Employee #1 starts coming out of the tower  supposedly thinking the tower was  about to come down. While coming down out of the tower  Employee #1 falls off  the tower some 200 plus feet to the ground. The job foreman also comes off the  tower with no problem or injury. Both men were wearing the required fall  protection equipment and were experienced tower erectors. The hoist operator  was both the president of the company as well as the hoist operator  with  several years experience in both hoist operation as well as tower erection.  The hoist operator acknowledged that he had inspected  or at least looked over  the hoisting equipment prior to his using the equipment. The owner of the  hoist provided literature illustrating that the hoist had just been overhauled  immediately prior to being brought to and used on this job. The hoisting  equipment  including both the hoist and the gin pole  were already attached to  the tower when this company arrived on site to replace a previous erection  company who was removed from the job by the owner of the tower. The  distraction listed above was caused by the previous company arriving on the  job site only to see the Diamond C Company working on this tower. They were  using the hoisting equipment without their knowledge of the change made by the  tower owner and general contractor of the tower construction. It was concluded  that the accident was caused by the hoist operator using the hoist brake to  arrest the fall of the tower section  which caused the gin pole to break lose  from the tower and the structure on the end of the hoist line to swing into  the tower  sending strong vibrations throughout the tower  causing Employee #1  to think that the tower was about to come down. This tower was still standing  several days after the accident as well as at the time the CSHO returned to  the job site to finish the onsite investigation a day or so after the  accident.                                                                       
200780120, Three Employees Killed When Crushed By Falling Tower , Employees #1 through #3 were installing a gin pole on the side of a 1 500 ft  high broadcast tower to help with changing the antenna on top of the tower.  For some reason  the gin pole came loose from its rigging and fell. It struck  the guy lines that held the tower erect  causing it to collapse. Employees #1  through #3 were crushed and killed.                                             
170084206, Employee Dies In Fall From Radio Tower Under Construction , On April 26 1995  Employee #1 was assisting two other employees and a hoist  operator in erecting a radio tower. He was riding on a gin pole that was being  lifted 20 feet above the tower under construction. The gin pole had been  raised 2 to 3 feet when the wire rope supporting it broke. The Employee #1 and  the gin pole fell approximately 400 feet to the ground. Employee #1 was  apparently tied off to the gin pole; however  his lanyard broke when he struck  a stairmount in the fall. He died.                                              
855718, Employee Dies After Falling From Communication Tower , At approximately 9:00 a.m. on October 19  1993  Employee #1 was working at a  height of 100 feet installing a communication tower. He had apparently  connected his climber belt to the load line on a gin pole  but the pole  toppled from the tower  throwing Employee #1 to the ground and killing him.     
14371298, Employee Killed  One Injured In Fall From Gin Pole Derrick , Employees #1 and #2 were rigging and preparing to lift a 65 ft long gin pole  type derrick in order to dismantle a 200 ft cable television communications  tower. The gin pole was being raised to the top of the tower by means of wire  rope hoisting equipment  winch and block. The top block was rigged and secured  to the tower at a point 4 ft below the top  by means of an unmarked synthetic  web chocker. The gin pole was secured to the winch line and then Employees #1  and #2 tied off to the pole in order to ride the load up to the work location.  Employee #1 was tied off approximately 40 ft up on the pole  and Employee #2  was tied off at the bottom. When the gin pole was raised approximately 25 ft  up the tower  the chocker securing the top block failed and the gin pole  (load) fell to the ground. Employee #1 was thrown out of his safety belt due  to the shock and fell to the ground. He was killed instantly. Employee #2 rode  the load to the ground and suffered multiple fractures.                         
14371272, Employee Killed In 240 Ft Fall From Tower , Employee #1 and a coworker were on a communications tower  dismantling the 20  ft long top section that included attachment arms and dish support brackets.  They were to remove the section with a gin pole and a ground-operated winch.  The gin pole  comprised of five 10 ft sections including the rooster  attachment section at the top  was rated to have a lift capacity of  approximately 1 600 lb. The light duty pole was fabricated by the company and  had bent sections  which caused it to lean slightly to the left. The load was  rigged and lifted approximately 4 in. when it shifted to the left  breaking  the welds on the section of the gin pole that was second from the top. The  load fell to the ground and the winch line probably severed Employee #1's  lanyard. He fell 240 ft  suffering massive internal injuries. He was  pronounced dead at a local hospital.                                            
170210603, Employee Killed In Fall With Gin Pole , On March 29  1993  Employee #1  of Grand Tower Inc.  was part of a crew  erecting a communication tower. 140 feet of the tower had already been set. A  gin pole  used to hoist the tower sections  was ready to be moved 20 feet up  the tower. The employee had positioned himself on the pole and planned to ride  it up. The gin pole was suspended by a wire rope connected to a drum hoist on  the ground. An eye had been formed in the line's end and was attached to the  gin pole by a shackle. As the lift began  the eye pulled apart. The gin pole  and Employee #1 fell approximately 104 feet. He was pronounced dead at the  scene. The employer received three serious citations  including one willful.    
958298, Employee Killed In Fall From Communication Tower , Employee #1 was erecting a 180 ft radio tower. The erection phase was  complete  and the crew was lowering a unit referred to as a gin pole using a  nylon rope spooled around a hoist drum that was mounted on the bed of a truck  crane. The rope was strung through two pulleys and then attached to the gin  pole. One of the pulleys was attached to the base of the tower  and the other  to the top. Employee #1 was tied off to the gin pole by a safety belt and  lanyard. During the lowering operation  the gin pole suddenly began to fall;  it hit the ground with Employee #1 still attached  killing him. A subsequent  investigation of the accident determined that it was the result of four  violations: Employee #1 was tied off to the load and not to the tower  and was  riding the load as it was being lowered; the rope was not attached to the drum  or to the rope it was wrapped over; and the rope was not checked prior to  starting the job to ensure that it was long enough.                             
202033940, Bridge Inspector Is Killed When Pinned By Machine ," On October 20  2011  Employee #1  with NYSDOT Bridge Maintenance  was  operating an under-bridge inspection machine known as a ""snooper"". He became  pinned between the machine's platform and a bridge girder. Employee #1  sustained head trauma and was killed.                                           "
201763315, Employee Falls From Bridge Girder And Is Killed , On February 22  2008  Employee #1 and his supervisor rode to the top of the  bridge girder in an aerial lift to connect the last diaphragm to a beam.  Employee #1 climbed from the bucket and secured the diaphragm. He remained on  the on the girder to provide the crane operator directions to disconnect the  spreader bar. Employee #1 fell and was killed.                                  
